"CLIENTNUM","Target","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Trans_Amt","Total_Trans_Ct","Avg_Utilization_Ratio","Flag_Muestra"
"780073158","0","59","M","0","High School","Single","Less than $40K","Blue","44","2","1","1","3790.0","1149","2641.0","4455","85","0.303","1"
"780074733","0","42","F","1","Doctorate","Married","Less than $40K","Blue","27","5","3","3","1840.0","1565","275.0","4518","72","0.851","0"
"780086658","1","43","M","4","Doctorate","Unknown","$60K - $80K","Blue","28","3","2","4","18229.0","0","18229.0","2060","39","0.0","1"
"780100533","0","46","M","3","Graduate","Married","$80K - $120K","Blue","31","5","2","4","26303.0","2376","23927.0","3586","67","0.09","0"
"780105483","1","65","F","0","Uneducated","Single","Less than $40K","Blue","50","3","4","4","1697.0","377","1320.0","2799","49","0.222","1"
"780126033","1","50","M","4","Unknown","Married","$40K - $60K","Blue","35","6","1","5","12914.0","1227","11687.0","2082","54","0.095","1"
"780143283","1","43","F","3","Graduate","Married","$40K - $60K","Blue","32","4","3","3","2701.0","2498","203.0","2678","37","0.925","1"
"780146658","1","40","F","2","Post-Graduate","Married","$40K - $60K","Blue","25","2","2","4","3795.0","2517","1278.0","1633","32","0.663","1"
"780180033","0","31","F","0","Graduate","Married","Less than $40K","Blue","20","5","1","1","1438.3","0","1438.3","4397","86","0.0","1"
"780201633","1","41","F","3","Graduate","Single","$40K - $60K","Blue","31","4","3","2","5655.0","1154","4501.0","2189","51","0.204","1"
"780277458","0","52","F","2","Graduate","Single","Less than $40K","Blue","38","2","2","3","2904.0","2517","387.0","4503","89","0.867","1"
"780289308","1","61","F","0","High School","Married","Less than $40K","Blue","47","1","3","4","4130.0","0","4130.0","2418","57","0.0","0"
"780292683","1","55","M","1","Uneducated","Single","$120K +","Blue","41","3","4","4","24542.0","2354","22188.0","984","24","0.096","1"
"780336258","0","55","F","1","Graduate","Single","Less than $40K","Blue","42","6","3","2","2517.0","1257","1260.0","4528","75","0.499","1"
"780376683","0","57","M","1","Graduate","Married","$80K - $120K","Blue","47","5","3","1","14612.0","1976","12636.0","1827","24","0.135","1"
"780384483","1","49","M","4","Unknown","Unknown","$80K - $120K","Blue","39","2","2","2","2886.0","925","1961.0","5481","58","0.321","1"
"780450708","1","58","M","1","College","Single","$120K +","Silver","45","1","3","2","34516.0","0","34516.0","4864","48","0.0","1"
"780462183","0","44","M","2","Unknown","Single","$80K - $120K","Blue","31","5","5","2","3454.0","2065","1389.0","4026","67","0.598","0"
"780496833","1","56","F","1","College","Single","Less than $40K","Blue","43","3","2","2","2846.0","0","2846.0","2122","44","0.0","0"
"780497958","0","41","M","3","High School","Divorced","$80K - $120K","Blue","28","1","3","3","16627.0","2118","14509.0","7996","99","0.127","0"
"780511683","1","47","M","3","Graduate","Single","$40K - $60K","Blue","34","4","3","3","4413.0","232","4181.0","7869","76","0.053","0"
"780529908","0","43","F","3","College","Single","Less than $40K","Blue","30","3","3","2","2023.0","1331","692.0","5098","79","0.658","1"
"780545133","0","49","M","3","Graduate","Single","$80K - $120K","Blue","36","2","3","1","4557.0","985","3572.0","7333","91","0.216","1"
"780581508","0","58","F","1","Doctorate","Single","$40K - $60K","Silver","47","5","2","4","16677.0","1590","15087.0","1410","37","0.095","1"
"780584658","1","33","F","2","Uneducated","Unknown","$40K - $60K","Blue","22","4","2","2","1843.0","1293","550.0","2077","61","0.702","1"
"780602733","0","42","M","3","Uneducated","Single","$60K - $80K","Blue","30","4","2","3","8302.0","1294","7008.0","3221","66","0.156","1"
"780612558","0","58","F","1","Graduate","Single","$40K - $60K","Blue","46","3","3","3","1996.0","1850","146.0","3421","55","0.927","0"
"780613758","0","47","M","5","High School","Single","Less than $40K","Blue","35","4","3","5","4165.0","0","4165.0","17093","111","0.0","1"
"780660183","1","43","F","4","High School","Divorced","Less than $40K","Blue","32","2","3","2","8203.0","0","8203.0","2613","46","0.0","1"
"780670083","1","39","F","2","Unknown","Unknown","$40K - $60K","Blue","28","1","2","3","4363.0","0","4363.0","2596","48","0.0","1"
"780704358","0","34","M","3","Post-Graduate","Unknown","$60K - $80K","Silver","23","4","3","0","27710.0","0","27710.0","4014","73","0.0","1"
"780710433","0","53","M","2","College","Single","$80K - $120K","Blue","42","4","2","2","1575.0","0","1575.0","4241","77","0.0","1"
"780720258","1","45","M","4","High School","Divorced","Less than $40K","Blue","34","4","2","3","3489.0","2517","972.0","2684","39","0.721","1"
"780769308","0","49","F","4","Unknown","Single","Less than $40K","Blue","29","1","3","2","3919.0","2278","1641.0","7685","85","0.581","1"
"780833058","0","46","M","2","High School","Married","$40K - $60K","Blue","32","4","3","2","2619.0","2271","348.0","3835","60","0.867","1"
"780971583","0","46","M","1","Graduate","Divorced","$120K +","Blue","30","6","2","2","2016.0","797","1219.0","3772","62","0.395","1"
"780998133","0","43","M","3","Graduate","Married","$80K - $120K","Blue","34","3","4","4","10540.0","1489","9051.0","1980","45","0.141","0"
"781073733","0","50","M","2","Graduate","Married","$120K +","Blue","41","1","3","3","4607.0","0","4607.0","4793","88","0.0","1"
"781110408","0","39","F","0","High School","Single","Less than $40K","Blue","23","5","3","2","3279.0","0","3279.0","5048","75","0.0","1"
"781117533","0","50","M","1","Unknown","Married","$120K +","Blue","36","6","3","2","20968.0","0","20968.0","2823","61","0.0","1"
"781137783","1","40","M","3","High School","Unknown","Less than $40K","Blue","33","1","3","4","2420.0","191","2229.0","2478","43","0.079","1"
"781171908","0","45","M","3","Graduate","Single","$40K - $60K","Blue","38","1","3","1","3751.0","1869","1882.0","9497","106","0.498","1"
"781306758","1","58","M","2","Uneducated","Single","$80K - $120K","Blue","52","1","2","4","3091.0","2517","574.0","1844","49","0.814","0"
"781320783","1","47","M","2","Graduate","Divorced","$80K - $120K","Blue","41","3","2","3","4586.0","0","4586.0","2529","43","0.0","1"
"781675983","0","59","F","0","Graduate","Married","Less than $40K","Blue","53","4","5","1","3054.0","2517","537.0","4706","84","0.824","1"
"781794708","1","35","M","3","Post-Graduate","Unknown","$80K - $120K","Blue","29","2","1","3","17030.0","1911","15119.0","715","25","0.112","1"
"781926633","0","48","M","2","Uneducated","Married","$40K - $60K","Blue","42","1","3","3","3202.0","2517","685.0","4675","88","0.786","0"
"782437008","0","41","F","3","College","Married","Unknown","Blue","35","6","2","4","2255.0","1769","486.0","4717","83","0.784","1"
"782802033","1","45","F","4","Unknown","Married","Less than $40K","Blue","39","3","2","2","3411.0","1472","1939.0","2108","55","0.432","1"
"783020958","0","39","M","3","Unknown","Married","$80K - $120K","Blue","33","6","6","4","18582.0","794","17788.0","1836","46","0.043","0"
"783361533","0","41","M","3","Unknown","Married","$60K - $80K","Silver","35","2","3","2","33889.0","1203","32686.0","14954","112","0.035","1"
"783393633","0","46","M","3","Graduate","Unknown","$80K - $120K","Blue","37","6","4","3","1530.0","0","1530.0","4256","78","0.0","1"
"783573408","0","42","F","4","College","Single","$40K - $60K","Blue","36","3","1","2","2575.0","2136","439.0","5267","83","0.83","0"
"784263558","0","43","M","2","Uneducated","Single","$60K - $80K","Silver","37","4","3","3","27781.0","0","27781.0","3184","61","0.0","1"
"784725333","0","41","M","3","High School","Married","$40K - $60K","Blue","33","4","2","1","4470.0","680","3790.0","931","18","0.152","1"
"784734258","0","56","F","2","Unknown","Divorced","$40K - $60K","Blue","50","5","2","2","5084.0","1683","3401.0","4060","55","0.331","1"
"784827108","0","39","F","1","High School","Single","Less than $40K","Blue","33","6","3","2","2292.0","1839","453.0","4043","72","0.802","1"
"784895358","1","49","F","1","Graduate","Married","Less than $40K","Blue","43","5","3","3","1938.0","0","1938.0","2870","49","0.0","1"
"784994883","0","26","F","0","Unknown","Married","Less than $40K","Blue","20","2","2","2","2516.0","2378","138.0","4746","75","0.945","1"
"785011383","1","36","F","0","Uneducated","Divorced","$40K - $60K","Blue","30","1","3","4","2190.0","0","2190.0","1412","38","0.0","1"
"785080308","0","37","F","2","High School","Married","Less than $40K","Blue","31","5","3","3","2352.0","0","2352.0","2344","48","0.0","1"
"785237958","1","45","M","5","College","Married","$60K - $80K","Blue","39","2","3","3","3439.0","0","3439.0","2661","35","0.0","0"
"785262333","1","46","M","5","Uneducated","Unknown","$40K - $60K","Blue","40","5","4","3","6185.0","1960","4225.0","2225","45","0.317","0"
"785285883","1","49","F","3","Graduate","Single","Less than $40K","Blue","43","6","3","4","1675.0","0","1675.0","2622","53","0.0","0"
"785351133","0","61","F","1","Graduate","Unknown","$40K - $60K","Blue","55","4","3","3","1438.3","0","1438.3","4518","81","0.0","1"
"785410158","0","50","F","3","High School","Married","Less than $40K","Blue","42","4","3","3","2719.0","0","2719.0","4172","65","0.0","1"
"785487783","0","59","F","1","Graduate","Single","$40K - $60K","Blue","53","2","2","0","1980.0","1409","571.0","5350","96","0.712","1"
"786087633","0","60","M","0","Unknown","Married","$60K - $80K","Blue","54","4","1","0","2759.0","2501","258.0","1650","34","0.906","1"
"787291308","0","42","F","5","Graduate","Married","Less than $40K","Blue","36","5","2","4","4228.0","1709","2519.0","4389","79","0.404","1"
"787301208","0","52","M","2","Uneducated","Divorced","$40K - $60K","Blue","46","5","1","1","1438.3","0","1438.3","3763","74","0.0","1"
"787339158","1","56","M","1","Graduate","Married","$80K - $120K","Blue","50","3","6","3","8688.0","0","8688.0","2361","41","0.0","0"
"787348608","0","70","M","0","High School","Married","Less than $40K","Blue","56","3","2","3","3252.0","1495","1757.0","1227","15","0.46","1"
"787450758","0","57","M","1","Unknown","Single","$60K - $80K","Blue","43","3","3","1","19090.0","0","19090.0","4712","88","0.0","1"
"787452333","1","39","F","1","High School","Married","Less than $40K","Blue","25","2","2","1","2024.0","0","2024.0","2870","36","0.0","1"
"787454133","0","40","M","2","Unknown","Divorced","$120K +","Blue","26","3","2","3","1438.3","0","1438.3","4776","82","0.0","1"
"787460883","1","41","M","3","Uneducated","Married","$40K - $60K","Blue","28","3","3","4","11091.0","0","11091.0","1234","34","0.0","1"
"787463508","1","26","M","0","Graduate","Single","Less than $40K","Blue","13","5","2","4","2469.0","2410","59.0","1027","20","0.976","1"
"787466808","0","35","F","0","Unknown","Married","Less than $40K","Blue","22","2","2","3","3009.0","2517","492.0","5329","82","0.836","1"
"787472283","0","49","M","2","Graduate","Married","$80K - $120K","Blue","36","4","2","2","20533.0","1321","19212.0","3918","78","0.064","1"
"787480158","0","57","F","2","Unknown","Married","Less than $40K","Blue","45","4","2","0","2494.0","1639","855.0","1555","39","0.657","1"
"787482033","1","60","M","1","High School","Divorced","$80K - $120K","Blue","48","1","5","3","28930.0","0","28930.0","2251","27","0.0","1"
"787491483","0","41","M","3","Unknown","Divorced","$80K - $120K","Blue","29","5","2","3","30733.0","1153","29580.0","3455","80","0.038","1"
"787492908","0","50","F","2","Uneducated","Married","Unknown","Blue","34","5","3","2","23381.0","905","22476.0","4357","73","0.039","1"
"787493808","1","48","F","4","Graduate","Unknown","Less than $40K","Blue","36","5","2","2","2700.0","2480","220.0","2396","49","0.919","1"
"787496733","0","47","F","2","Uneducated","Married","Unknown","Blue","35","2","1","1","15155.0","1287","13868.0","7724","79","0.085","0"
"787502883","0","60","F","1","Doctorate","Single","Unknown","Silver","48","1","2","1","34516.0","1542","32974.0","7443","98","0.045","1"
"787505133","1","36","M","3","College","Married","$120K +","Blue","24","2","2","3","11316.0","1599","9717.0","2595","49","0.141","1"
"787513533","0","47","F","1","Uneducated","Married","Less than $40K","Blue","36","6","3","3","2245.0","1503","742.0","3344","54","0.669","1"
"787515333","1","40","M","3","Uneducated","Married","$80K - $120K","Blue","29","3","2","3","3616.0","1151","2465.0","820","21","0.318","1"
"787518258","1","49","M","3","Uneducated","Married","$120K +","Blue","38","2","3","3","8549.0","0","8549.0","9192","77","0.0","1"
"787519683","0","41","F","2","Graduate","Single","Less than $40K","Blue","30","3","2","2","3028.0","2270","758.0","4727","78","0.75","0"
"787529583","1","41","F","5","Unknown","Married","$40K - $60K","Blue","30","5","2","3","1588.0","0","1588.0","2561","61","0.0","0"
"787532808","0","41","M","4","Post-Graduate","Married","$40K - $60K","Silver","30","6","3","3","16386.0","2236","14150.0","3293","66","0.136","1"
"787593558","0","42","M","3","Graduate","Married","$80K - $120K","Blue","34","6","3","0","4562.0","2258","2304.0","3740","55","0.495","1"
"787599258","0","55","F","3","Graduate","Single","Less than $40K","Blue","29","6","1","2","7361.0","1309","6052.0","1175","34","0.178","1"
"787605558","0","48","F","3","Graduate","Divorced","Less than $40K","Blue","31","6","2","2","9816.0","0","9816.0","3489","81","0.0","0"
"787623858","0","43","M","2","Uneducated","Divorced","$120K +","Silver","24","4","2","0","34516.0","1938","32578.0","1215","45","0.056","1"
"787665258","1","47","F","3","Unknown","Married","Less than $40K","Blue","37","1","2","2","1438.3","0","1438.3","2393","36","0.0","1"
"787669233","0","51","M","2","Doctorate","Single","$80K - $120K","Blue","41","3","3","2","34516.0","1046","33470.0","3435","76","0.03","1"
"787747308","1","49","F","4","Uneducated","Unknown","Less than $40K","Blue","39","6","3","2","3468.0","2517","951.0","2494","39","0.726","0"
"787770858","0","43","M","4","Graduate","Single","$80K - $120K","Blue","32","3","2","3","8333.0","774","7559.0","3889","81","0.093","1"
"787921383","1","53","M","0","High School","Single","$120K +","Silver","44","2","4","4","34516.0","2297","32219.0","1461","43","0.067","1"
"787974108","1","37","F","1","High School","Single","$40K - $60K","Blue","27","4","2","2","1793.0","792","1001.0","2374","40","0.442","0"
"788030208","1","42","F","2","Uneducated","Single","Less than $40K","Silver","33","1","2","3","13453.0","2517","10936.0","1904","42","0.187","1"
"788095158","1","52","M","3","Uneducated","Married","$80K - $120K","Blue","44","3","3","3","11606.0","0","11606.0","2623","39","0.0","1"
"788379933","0","41","M","3","Doctorate","Single","$60K - $80K","Blue","34","5","3","2","12420.0","0","12420.0","4422","70","0.0","0"
"788418933","0","35","F","2","Graduate","Married","$40K - $60K","Blue","27","5","2","3","1613.0","1085","528.0","5000","85","0.673","1"
"788474658","0","55","M","3","Graduate","Married","$80K - $120K","Blue","48","5","2","4","16208.0","1278","14930.0","1842","56","0.079","1"
"788552658","0","46","F","4","Uneducated","Married","Less than $40K","Blue","30","3","3","1","2479.0","1759","720.0","4562","86","0.71","1"
"788610258","0","49","M","4","College","Unknown","Less than $40K","Blue","43","5","2","4","9652.0","2517","7135.0","3762","73","0.261","0"
"788673708","1","57","F","2","High School","Married","$40K - $60K","Blue","45","2","1","3","1438.3","0","1438.3","1254","35","0.0","1"
"788675658","0","39","F","2","Unknown","Single","Less than $40K","Blue","29","6","2","4","1923.0","845","1078.0","1670","37","0.439","1"
"788701608","0","42","F","4","Graduate","Single","Less than $40K","Blue","26","5","2","3","2950.0","1705","1245.0","1260","32","0.578","1"
"788719533","0","53","M","4","Post-Graduate","Married","$80K - $120K","Blue","34","1","2","3","13679.0","0","13679.0","4060","61","0.0","0"
"788734158","0","42","M","4","Graduate","Married","$40K - $60K","Blue","19","5","3","2","8374.0","0","8374.0","4493","59","0.0","1"
"788739633","1","38","M","1","Unknown","Married","$120K +","Blue","16","3","1","4","2106.0","238","1868.0","2136","40","0.113","1"
